"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122"
1862,1862,1862.70833333333,9,17.35364,17.64603,17.47507,17.84457,17.74426,17.67795,16.44724,17.1568,17.65271,17.59476,17.49448,17.68295,18.47876,18.57355,18.67712,18.35153,18.3511,18.43774,17.91898,17.81412,16.51178,17.09207,17.8493,17.11279,17.40341,17.96759,17.56912,17.4057,17.90503,17.9986,17.35364,17.64603,17.40067,17.81763,17.87616,17.74426,17.4061,17.73215,17.67795,16.44724,17.12234,17.65271,17.77539,17.49448,17.68295,18.5524,18.68881,18.69547,18.21228,18.31152,18.42136,18.42554,18.31561,17.91898,17.83337,17.81412,18.25702,16.51178,17.09207,17.89697,17.8493,17.11279,17.45111,17.96759,17.56912,17.4057,17.64603,17.81763,17.74426,16.44724,17.65271,17.59476,17.49448,17.68295,18.47876,18.57355,18.67712,18.35153,18.3511,18.43774,17.91898,17.86035,16.46088,17.8493,17.96759,17.56912,17.4057,17.90503,17.9986,17.35364,17.40067,17.81763,17.87616,17.74426,17.4061,17.73215,17.69131,16.44724,17.11972,17.65271,17.59476,17.49448,17.68295,18.47876,18.57355,18.67712,18.35153,18.3511,18.43774,17.91898,17.83337,17.86035,18.25702,16.51178,17.09207,17.89697,17.8493,17.11279,17.40341,17.96759,17.56912,17.4057
1862,1862,1862.79166666667,10,17.19986,17.58975,17.27695,17.75479,17.6825,17.48239,16.37573,17.06946,17.58057,17.37445,17.28082,17.50711,18.3623,18.47418,18.59937,18.16113,18.20236,18.22839,17.80591,17.63321,16.27032,16.85486,17.77875,17.05371,17.37415,17.83426,17.5069,17.33514,17.81064,17.88028,17.19986,17.58975,17.24002,17.77975,17.81778,17.6825,17.34506,17.65472,17.48239,16.37573,17.0325,17.58057,17.60028,17.28082,17.50711,18.42578,18.58084,18.582,18.10507,18.13315,18.25195,18.25192,18.13547,17.80591,17.651,17.63321,18.2338,16.27032,16.85486,17.67081,17.77875,17.05371,17.37009,17.83426,17.5069,17.33514,17.58975,17.77975,17.6825,16.37573,17.58057,17.37445,17.28082,17.50711,18.3623,18.47418,18.59937,18.16113,18.20236,18.22839,17.80591,17.68063,16.22073,17.77875,17.83426,17.5069,17.33514,17.81064,17.88028,17.19986,17.24002,17.77975,17.81778,17.6825,17.34506,17.65472,17.46899,16.37573,17.03192,17.58057,17.37445,17.28082,17.50711,18.3623,18.47418,18.59937,18.16113,18.20236,18.22839,17.80591,17.651,17.68063,18.2338,16.27032,16.85486,17.67081,17.77875,17.05371,17.37415,17.83426,17.5069,17.33514
1862,1862,1862.875,11,17.18793,17.61935,17.23898,17.73837,17.72186,17.45764,16.40826,17.06323,17.6033,17.32977,17.25397,17.55603,18.43686,18.51883,18.67081,18.05798,18.12781,18.16455,17.69675,17.58014,16.18289,16.7449,17.76425,17.0885,17.3811,17.84399,17.4628,17.30908,17.74506,17.80591,17.18793,17.61935,17.24063,17.8334,17.89087,17.72186,17.32178,17.63611,17.45764,16.40826,17.04462,17.6033,17.5394,17.25397,17.55603,18.48953,18.64706,18.6456,18.121,18.03668,18.15997,18.16983,18.04062,17.69675,17.55161,17.58014,18.23636,16.18289,16.7449,17.57312,17.76425,17.0885,17.38348,17.84399,17.4628,17.30908,17.61935,17.8334,17.72186,16.40826,17.6033,17.32977,17.25397,17.55603,18.43686,18.51883,18.67081,18.05798,18.12781,18.16455,17.69675,17.64301,16.17944,17.76425,17.84399,17.4628,17.30908,17.74506,17.80591,17.18793,17.24063,17.8334,17.89087,17.72186,17.32178,17.63611,17.44702,16.40826,17.04483,17.6033,17.32977,17.25397,17.55603,18.43686,18.51883,18.67081,18.05798,18.12781,18.16455,17.69675,17.55161,17.64301,18.23636,16.18289,16.7449,17.57312,17.76425,17.0885,17.3811,17.84399,17.4628,17.30908
1862,1863,1862.95833333333,12,17.43457,17.83859,17.37796,17.83957,17.92651,17.72925,16.57983,17.26834,17.7626,17.49854,17.56339,17.91046,18.77087,18.82761,18.99188,18.28427,18.36563,18.34357,17.97119,17.78473,16.40591,16.94553,17.88782,17.34155,17.61407,18.10391,17.5036,17.38239,17.88852,17.9064,17.43457,17.83859,17.41647,18.0134,18.01657,17.92651,17.47202,17.80634,17.72925,16.57983,17.2681,17.7626,17.74286,17.56339,17.91046,18.81625,18.98422,18.96017,18.39508,18.23227,18.38727,18.36142,18.24149,17.97119,17.76895,17.78473,18.34146,16.40591,16.94553,17.77078,17.88782,17.34155,17.62238,18.10391,17.5036,17.38239,17.83859,18.0134,17.92651,16.57983,17.7626,17.49854,17.56339,17.91046,18.77087,18.82761,18.99188,18.28427,18.36563,18.34357,17.97119,17.85098,16.42065,17.88782,18.10391,17.5036,17.38239,17.88852,17.9064,17.43457,17.41647,18.0134,18.01657,17.92651,17.47202,17.80634,17.70535,16.57983,17.28149,17.7626,17.49854,17.56339,17.91046,18.77087,18.82761,18.99188,18.28427,18.36563,18.34357,17.97119,17.76895,17.85098,18.34146,16.40591,16.94553,17.77078,17.88782,17.34155,17.61407,18.10391,17.5036,17.38239
1863,1863,1863.04166666667,1,17.78137,18.22806,17.62646,17.99719,18.23102,18.25629,16.84326,17.64227,17.93506,17.88992,18.04565,18.46982,19.18991,19.24481,19.39877,18.65451,18.72769,18.66965,18.36359,18.16946,16.82245,17.27588,18.14664,17.67502,17.90451,18.52194,17.69183,17.52905,18.19879,18.14978,17.78137,18.22806,17.69849,18.23849,18.27261,18.23102,17.71896,18.09244,18.25629,16.84326,17.64969,17.93506,18.16168,18.04565,18.46982,19.23352,19.41702,19.36719,18.8223,18.60748,18.76624,18.7236,18.64737,18.36359,18.16394,18.16946,18.51651,16.82245,17.27588,18.16949,18.14664,17.67502,17.91913,18.52194,17.69183,17.52905,18.22806,18.23849,18.23102,16.84326,17.93506,17.88992,18.04565,18.46982,19.18991,19.24481,19.39877,18.65451,18.72769,18.66965,18.36359,18.23108,16.84534,18.14664,18.52194,17.69183,17.52905,18.19879,18.14978,17.78137,17.69849,18.23849,18.27261,18.23102,17.71896,18.09244,18.14871,16.84326,17.67215,17.93506,17.88992,18.04565,18.46982,19.18991,19.24481,19.39877,18.65451,18.72769,18.66965,18.36359,18.16394,18.23108,18.51651,16.82245,17.27588,18.16949,18.14664,17.67502,17.90451,18.52194,17.69183,17.52905
1863,1863,1863.125,2,17.95697,18.4025,17.78122,18.11908,18.42679,18.36911,17.08191,17.89908,18.04553,18.09006,18.31152,18.7399,19.41495,19.5141,19.64291,18.94608,19.00586,18.94238,18.60956,18.36215,17.061,17.47028,18.36215,17.84286,18.07343,18.72699,17.85886,17.69684,18.39188,18.30765,17.95697,18.4025,17.87073,18.3938,18.44385,18.42679,17.92746,18.28842,18.36911,17.08191,17.90762,18.04553,18.36865,18.31152,18.7399,19.47519,19.67163,19.60385,19.09491,18.87677,19.02023,18.9711,18.8884,18.60956,18.34558,18.36215,18.61191,17.061,17.47028,18.39346,18.36215,17.84286,18.10764,18.72699,17.85886,17.69684,18.4025,18.3938,18.42679,17.08191,18.04553,18.09006,18.31152,18.7399,19.41495,19.5141,19.64291,18.94608,19.00586,18.94238,18.60956,18.42627,17.09406,18.36215,18.72699,17.85886,17.69684,18.39188,18.30765,17.95697,17.87073,18.3938,18.44385,18.42679,17.92746,18.28842,18.32404,17.08191,17.93967,18.04553,18.09006,18.31152,18.7399,19.41495,19.5141,19.64291,18.94608,19.00586,18.94238,18.60956,18.34558,18.42627,18.61191,17.061,17.47028,18.39346,18.36215,17.84286,18.07343,18.72699,17.85886,17.69684
1863,1863,1863.20833333333,3,17.94498,18.34982,17.77658,18.13257,18.40787,18.33289,17.1279,17.90237,18.05826,18.04843,18.28186,18.67438,19.32428,19.44525,19.58286,18.95227,18.9906,18.91833,18.53223,18.29425,17.01215,17.48886,18.4046,17.8511,18.04977,18.62408,17.88956,17.715,18.36035,18.28378,17.94498,18.34982,17.86319,18.396,18.4122,18.40787,17.92627,18.31091,18.33289,17.1279,17.91928,18.05826,18.29984,18.28186,18.67438,19.39975,19.59912,19.53036,19.01477,18.8717,18.99631,18.95761,18.86511,18.53223,18.23969,18.29425,18.62839,17.01215,17.48886,18.36624,18.4046,17.8511,18.1185,18.62408,17.88956,17.715,18.34982,18.396,18.40787,17.1279,18.05826,18.04843,18.28186,18.67438,19.32428,19.44525,19.58286,18.95227,18.9906,18.91833,18.53223,18.35373,17.03784,18.4046,18.62408,17.88956,17.715,18.36035,18.28378,17.94498,17.86319,18.396,18.4122,18.40787,17.92627,18.31091,18.24033,17.1279,17.95242,18.05826,18.04843,18.28186,18.67438,19.32428,19.44525,19.58286,18.95227,18.9906,18.91833,18.53223,18.23969,18.35373,18.62839,17.01215,17.48886,18.36624,18.4046,17.8511,18.04977,18.62408,17.88956,17.715
1863,1863,1863.29166666667,4,17.73013,18.1691,17.64331,18.07104,18.2659,18.04251,17.00385,17.72189,17.95691,17.86459,18.04913,18.38297,18.98801,19.12338,19.25458,18.71432,18.72043,18.6633,18.33905,18.04794,16.80219,17.25467,18.31558,17.68976,17.86343,18.31033,17.83054,17.64706,18.16653,18.09723,17.73013,18.1691,17.70712,18.28455,18.28958,18.2659,17.81915,18.1796,18.04251,17.00385,17.71109,17.95691,18.07407,18.04913,18.38297,19.06839,19.26321,19.20523,18.69214,18.62564,18.73825,18.70703,18.6254,18.33905,18.01703,18.04794,18.55923,16.80219,17.25467,18.13571,18.31558,17.68976,17.94153,18.31033,17.83054,17.64706,18.1691,18.28455,18.2659,17.00385,17.95691,17.86459,18.04913,18.38297,18.98801,19.12338,19.25458,18.71432,18.72043,18.6633,18.33905,18.10306,16.79401,18.31558,18.31033,17.83054,17.64706,18.16653,18.09723,17.73013,17.70712,18.28455,18.28958,18.2659,17.81915,18.1796,18.00864,17.00385,17.7399,17.95691,17.86459,18.04913,18.38297,18.98801,19.12338,19.25458,18.71432,18.72043,18.6633,18.33905,18.01703,18.10306,18.55923,16.80219,17.25467,18.13571,18.31558,17.68976,17.86343,18.31033,17.83054,17.64706
1863,1863,1863.375,5,17.48624,17.93286,17.48285,17.99677,18.09042,17.75027,16.78625,17.44263,17.82687,17.61313,17.79947,18.07724,18.70566,18.81998,18.92847,18.42572,18.44019,18.39157,18.12582,17.83096,16.50793,17.01468,18.10602,17.46405,17.73077,18.00659,17.70001,17.53265,17.99826,17.96289,17.48624,17.93286,17.50888,18.13953,18.09238,18.09042,17.63467,17.97122,17.75027,16.78625,17.40927,17.82687,17.85538,17.79947,18.07724,18.75266,18.93042,18.87122,18.38037,18.35626,18.46228,18.4151,18.34891,18.12582,17.76746,17.83096,18.47107,16.50793,17.01468,17.87192,18.10602,17.46405,17.76187,18.00659,17.70001,17.53265,17.93286,18.13953,18.09042,16.78625,17.82687,17.61313,17.79947,18.07724,18.70566,18.81998,18.92847,18.42572,18.44019,18.39157,18.12582,17.88879,16.49963,18.10602,18.00659,17.70001,17.53265,17.99826,17.96289,17.48624,17.50888,18.13953,18.09238,18.09042,17.63467,17.97122,17.74908,16.78625,17.43817,17.82687,17.61313,17.79947,18.07724,18.70566,18.81998,18.92847,18.42572,18.44019,18.39157,18.12582,17.76746,17.88879,18.47107,16.50793,17.01468,17.87192,18.10602,17.46405,17.73077,18.00659,17.70001,17.53265
1863,1863,1863.45833333333,6,17.34109,17.76077,17.45602,17.94553,17.95898,17.64355,16.604,17.2551,17.71381,17.50836,17.62231,17.93845,18.52612,18.64883,18.74747,18.29291,18.30856,18.25116,18.08664,17.76239,16.38641,16.91275,17.90182,17.26227,17.56668,17.87308,17.58145,17.45627,17.91992,17.94174,17.34109,17.76077,17.43222,18.0126,18.01212,17.95898,17.48801,17.84595,17.64355,16.604,17.22,17.71381,17.7706,17.62231,17.93845,18.57962,18.72836,18.68713,18.18094,18.22729,18.32855,18.28033,18.21863,18.08664,17.7084,17.76239,18.34082,16.38641,16.91275,17.80508,17.90182,17.26227,17.58893,17.87308,17.58145,17.45627,17.76077,18.0126,17.95898,16.604,17.71381,17.50836,17.62231,17.93845,18.52612,18.64883,18.74747,18.29291,18.30856,18.25116,18.08664,17.81866,16.33151,17.90182,17.87308,17.58145,17.45627,17.91992,17.94174,17.34109,17.43222,18.0126,18.01212,17.95898,17.48801,17.84595,17.66089,16.604,17.24744,17.71381,17.50836,17.62231,17.93845,18.52612,18.64883,18.74747,18.29291,18.30856,18.25116,18.08664,17.7084,17.81866,18.34082,16.38641,16.91275,17.80508,17.90182,17.26227,17.56668,17.87308,17.58145,17.45627
1863,1863,1863.54166666667,7,17.30505,17.66827,17.56436,17.91452,17.87756,17.71878,16.50882,17.24524,17.6759,17.62622,17.64105,17.8869,18.48886,18.63214,18.75775,18.33578,18.36789,18.30597,18.15268,17.78879,16.50879,17.00745,17.83194,17.19931,17.50037,18.00412,17.54971,17.43854,17.92807,17.97897,17.30505,17.66827,17.49707,17.91446,17.92642,17.87756,17.40707,17.84131,17.71878,16.50882,17.21545,17.6759,17.85645,17.64105,17.8869,18.5614,18.70276,18.68008,18.16028,18.27802,18.37851,18.34097,18.25211,18.15268,17.73953,17.78879,18.29886,16.50879,17.00745,17.91547,17.83194,17.19931,17.54077,18.00412,17.54971,17.43854,17.66827,17.91446,17.87756,16.50882,17.6759,17.62622,17.64105,17.8869,18.48886,18.63214,18.75775,18.33578,18.36789,18.30597,18.15268,17.84436,16.44193,17.83194,18.00412,17.54971,17.43854,17.92807,17.97897,17.30505,17.49707,17.91446,17.92642,17.87756,17.40707,17.84131,17.76624,16.50882,17.24017,17.6759,17.62622,17.64105,17.8869,18.48886,18.63214,18.75775,18.33578,18.36789,18.30597,18.15268,17.73953,17.84436,18.29886,16.50879,17.00745,17.91547,17.83194,17.19931,17.50037,18.00412,17.54971,17.43854
1863,1863,1863.625,8,17.33698,17.60284,17.59958,17.90985,17.84384,17.8157,16.50433,17.20694,17.67084,17.73608,17.63269,17.8674,18.53922,18.69162,18.81219,18.42526,18.44379,18.37866,18.16989,17.83295,16.62421,17.1568,17.82681,17.19278,17.46518,18.0744,17.56244,17.42484,17.94485,18.02664,17.33698,17.60284,17.50818,17.87637,17.89209,17.84384,17.39392,17.81879,17.8157,16.50433,17.21689,17.67084,17.92511,17.63269,17.8674,18.60883,18.75333,18.73322,18.22244,18.37183,18.4693,18.44543,18.35608,18.16989,17.76108,17.83295,18.29749,16.62421,17.1568,17.96796,17.82681,17.19278,17.50803,18.0744,17.56244,17.42484,17.60284,17.87637,17.84384,16.50433,17.67084,17.73608,17.63269,17.8674,18.53922,18.69162,18.81219,18.42526,18.44379,18.37866,18.16989,17.88992,16.56924,17.82681,18.0744,17.56244,17.42484,17.94485,18.02664,17.33698,17.50818,17.87637,17.89209,17.84384,17.39392,17.81879,17.83014,16.50433,17.24164,17.67084,17.73608,17.63269,17.8674,18.53922,18.69162,18.81219,18.42526,18.44379,18.37866,18.16989,17.76108,17.88992,18.29749,16.62421,17.1568,17.96796,17.82681,17.19278,17.46518,18.0744,17.56244,17.42484
1863,1863,1863.70833333333,9,17.21744,17.53775,17.46112,17.87296,17.75589,17.63159,16.45978,17.14609,17.63766,17.5889,17.40756,17.68771,18.50308,18.66122,18.7951,18.35538,18.41037,18.30627,18.03354,17.77814,16.52313,17.01944,17.82434,17.16281,17.43979,17.9397,17.61288,17.36258,17.93063,18.0047,17.21744,17.53775,17.38721,17.84891,17.84369,17.75589,17.34854,17.79144,17.63159,16.45978,17.14914,17.63766,17.79724,17.40756,17.68771,18.56921,18.71991,18.69812,18.15265,18.31549,18.41928,18.39328,18.30457,18.03354,17.6507,17.77814,18.28864,16.52313,17.01944,17.90814,17.82434,17.16281,17.46552,17.9397,17.61288,17.36258,17.53775,17.84891,17.75589,16.45978,17.63766,17.5889,17.40756,17.68771,18.50308,18.66122,18.7951,18.35538,18.41037,18.30627,18.03354,17.83365,16.48511,17.82434,17.9397,17.61288,17.36258,17.93063,18.0047,17.21744,17.38721,17.84891,17.84369,17.75589,17.34854,17.79144,17.66977,16.45978,17.17078,17.63766,17.5889,17.40756,17.68771,18.50308,18.66122,18.7951,18.35538,18.41037,18.30627,18.03354,17.6507,17.83365,18.28864,16.52313,17.01944,17.90814,17.82434,17.16281,17.43979,17.9397,17.61288,17.36258
1863,1863,1863.79166666667,10,17.12497,17.44376,17.26385,17.78922,17.66327,17.38849,16.39133,17.06274,17.57767,17.42117,17.18091,17.52554,18.41824,18.58945,18.68964,18.18164,18.23895,18.1095,17.85709,17.61411,16.2973,16.80652,17.75131,17.11295,17.371,17.78049,17.5741,17.28311,17.82791,17.90768,17.12497,17.44376,17.22693,17.81375,17.81064,17.66327,17.31674,17.66641,17.38849,16.39133,17.05762,17.57767,17.59421,17.18091,17.52554,18.45413,18.62134,18.57971,18.01987,18.13092,18.24512,18.21179,18.10278,17.85709,17.49905,17.61411,18.25925,16.2973,16.80652,17.70267,17.75131,17.11295,17.3912,17.78049,17.5741,17.28311,17.44376,17.81375,17.66327,16.39133,17.57767,17.42117,17.18091,17.52554,18.41824,18.58945,18.68964,18.18164,18.23895,18.1095,17.85709,17.67731,16.25876,17.75131,17.78049,17.5741,17.28311,17.82791,17.90768,17.12497,17.22693,17.81375,17.81064,17.66327,17.31674,17.66641,17.4668,16.39133,17.07083,17.57767,17.42117,17.18091,17.52554,18.41824,18.58945,18.68964,18.18164,18.23895,18.1095,17.85709,17.49905,17.67731,18.25925,16.2973,16.80652,17.70267,17.75131,17.11295,17.371,17.78049,17.5741,17.28311
1863,1863,1863.875,11,17.16525,17.52246,17.21143,17.76431,17.7016,17.38519,16.43604,17.07358,17.58804,17.38327,17.10938,17.51007,18.46326,18.66904,18.75967,18.06714,18.15439,18.01743,17.84494,17.56485,16.18509,16.71432,17.72269,17.151,17.40689,17.75266,17.52722,17.2449,17.80173,17.84814,17.16525,17.52246,17.20825,17.86417,17.896,17.7016,17.32593,17.69196,17.38519,16.43604,17.0712,17.58804,17.54837,17.10938,17.51007,18.50439,18.68597,18.64697,18.03497,18.02838,18.15942,18.11057,17.98972,17.84494,17.48062,17.56485,18.30963,16.18509,16.71432,17.65793,17.72269,17.151,17.39468,17.75266,17.52722,17.2449,17.52246,17.86417,17.7016,16.43604,17.58804,17.38327,17.10938,17.51007,18.46326,18.66904,18.75967,18.06714,18.15439,18.01743,17.84494,17.63629,16.17123,17.72269,17.75266,17.52722,17.2449,17.80173,17.84814,17.16525,17.20825,17.86417,17.896,17.7016,17.32593,17.69196,17.42813,16.43604,17.08929,17.58804,17.38327,17.10938,17.51007,18.46326,18.66904,18.75967,18.06714,18.15439,18.01743,17.84494,17.48062,17.63629,18.30963,16.18509,16.71432,17.65793,17.72269,17.151,17.40689,17.75266,17.52722,17.2449
1863,1864,1863.95833333333,12,17.43112,17.79501,17.35498,17.84802,17.89841,17.66394,16.59442,17.33273,17.72598,17.60486,17.48959,17.8707,18.81985,19.00812,19.09949,18.2565,18.34442,18.22067,18.02313,17.80344,16.37732,16.92178,17.84262,17.3829,17.6665,18.05084,17.60507,17.31931,17.94742,18.00134,17.43112,17.79501,17.39032,18.02472,18.06415,17.89841,17.48456,17.87881,17.66394,16.59442,17.31601,17.72598,17.78528,17.48959,17.8707,18.83228,19.01849,18.99118,18.30289,18.23123,18.34244,18.33359,18.18326,18.02313,17.69217,17.80344,18.44443,16.37732,16.92178,17.94092,17.84262,17.3829,17.62262,18.05084,17.60507,17.31931,17.79501,18.02472,17.89841,16.59442,17.72598,17.60486,17.48959,17.8707,18.81985,19.00812,19.09949,18.2565,18.34442,18.22067,18.02313,17.89038,16.34766,17.84262,18.05084,17.60507,17.31931,17.94742,18.00134,17.43112,17.39032,18.02472,18.06415,17.89841,17.48456,17.87881,17.7247,16.59442,17.32932,17.72598,17.60486,17.48959,17.8707,18.81985,19.00812,19.09949,18.2565,18.34442,18.22067,18.02313,17.69217,17.89038,18.44443,16.37732,16.92178,17.94092,17.84262,17.3829,17.6665,18.05084,17.60507,17.31931
1864,1864,1864.04166666667,1,17.86221,18.13931,17.61493,18.00723,18.18323,18.08978,16.85574,17.7489,17.91193,18.02289,18.0087,18.43436,19.2348,19.46078,19.53488,18.63007,18.69589,18.56314,18.39081,18.18863,16.80453,17.26102,18.07224,17.70837,17.96378,18.51401,17.78183,17.50977,18.27405,18.27933,17.86221,18.13931,17.68573,18.24722,18.28271,18.18323,17.79343,18.16281,18.08978,16.85574,17.70425,17.91193,18.22037,18.0087,18.43436,19.26559,19.45535,19.41238,18.71594,18.62888,18.71741,18.72568,18.56604,18.39081,18.10739,18.18863,18.61975,16.80453,17.26102,18.41794,18.07224,17.70837,17.94354,18.51401,17.78183,17.50977,18.13931,18.24722,18.18323,16.85574,17.91193,18.02289,18.0087,18.43436,19.2348,19.46078,19.53488,18.63007,18.69589,18.56314,18.39081,18.27426,16.79425,18.07224,18.51401,17.78183,17.50977,18.27405,18.27933,17.86221,17.68573,18.24722,18.28271,18.18323,17.79343,18.16281,18.1553,16.85574,17.7225,17.91193,18.02289,18.0087,18.43436,19.2348,19.46078,19.53488,18.63007,18.69589,18.56314,18.39081,18.10739,18.27426,18.61975,16.80453,17.26102,18.41794,18.07224,17.70837,17.96378,18.51401,17.78183,17.50977
1864,1864,1864.125,2,18.04929,18.33969,17.77795,18.11313,18.38962,18.29254,17.08444,17.97745,18.03879,18.26956,18.3085,18.72681,19.47879,19.68552,19.77536,18.8833,18.92972,18.81219,18.60385,18.42755,17.03476,17.48322,18.28464,17.88803,18.14352,18.72833,17.93585,17.65317,18.45776,18.42947,18.04929,18.33969,17.86597,18.38324,18.4389,18.38962,17.97623,18.37,18.29254,17.08444,17.95868,18.03879,18.4584,18.3085,18.72681,19.52017,19.68515,19.64108,18.98114,18.88284,18.9624,18.98651,18.82938,18.60385,18.36194,18.42755,18.72046,17.03476,17.48322,18.67514,18.28464,17.88803,18.12802,18.72833,17.93585,17.65317,18.33969,18.38324,18.38962,17.08444,18.03879,18.26956,18.3085,18.72681,19.47879,19.68552,19.77536,18.8833,18.92972,18.81219,18.60385,18.50479,16.9845,18.28464,18.72833,17.93585,17.65317,18.45776,18.42947,18.04929,17.86597,18.38324,18.4389,18.38962,17.97623,18.37,18.36624,17.08444,17.97543,18.03879,18.26956,18.3085,18.72681,19.47879,19.68552,19.77536,18.8833,18.92972,18.81219,18.60385,18.36194,18.50479,18.72046,17.03476,17.48322,18.67514,18.28464,17.88803,18.14352,18.72833,17.93585,17.65317
1864,1864,1864.20833333333,3,17.97424,18.33026,17.77438,18.12161,18.3573,18.20654,17.1312,17.97067,18.02246,18.16882,18.21771,18.61453,19.40146,19.61292,19.72977,18.87714,18.91226,18.80511,18.48187,18.34445,16.99899,17.50681,18.33249,17.86252,18.14014,18.58243,18.00458,17.66086,18.3761,18.38831,17.97424,18.33026,17.86038,18.38373,18.49469,18.3573,18.00287,18.37146,18.20654,17.1312,17.96628,18.02246,18.35666,18.21771,18.61453,19.43796,19.60925,19.5592,18.92337,18.86835,18.94815,18.95724,18.82285,18.48187,18.25983,18.34445,18.73721,16.99899,17.50681,18.60059,18.33249,17.86252,18.1131,18.58243,18.00458,17.66086,18.33026,18.38373,18.3573,17.1312,18.02246,18.16882,18.21771,18.61453,19.40146,19.61292,19.72977,18.87714,18.91226,18.80511,18.48187,18.41617,16.9668,18.33249,18.58243,18.00458,17.66086,18.3761,18.38831,17.97424,17.86038,18.38373,18.49469,18.3573,18.00287,18.37146,18.26224,17.1312,17.98914,18.02246,18.16882,18.21771,18.61453,19.40146,19.61292,19.72977,18.87714,18.91226,18.80511,18.48187,18.25983,18.41617,18.73721,16.99899,17.50681,18.60059,18.33249,17.86252,18.14014,18.58243,18.00458,17.66086
1864,1864,1864.29166666667,4,17.81836,18.19284,17.6347,18.06277,18.18283,17.9426,17.00385,17.72821,17.89133,17.96945,17.96143,18.35583,19.0596,19.26361,19.34924,18.65057,18.68265,18.52902,18.28192,18.09656,16.77567,17.36612,18.23001,17.67609,17.95703,18.25967,17.95242,17.59073,18.14783,18.19513,17.81836,18.19284,17.70062,18.27615,18.35065,18.18283,17.8674,18.20816,17.9426,17.00385,17.73569,17.89133,18.11646,17.96143,18.35583,19.11139,19.26218,19.2269,18.6225,18.6142,18.71616,18.68964,18.57468,18.28192,17.99048,18.09656,18.69992,16.77567,17.36612,18.3031,18.23001,17.67609,17.94641,18.25967,17.95242,17.59073,18.19284,18.27615,18.18283,17.00385,17.89133,17.96945,17.96143,18.35583,19.0596,19.26361,19.34924,18.65057,18.68265,18.52902,18.28192,18.16855,16.75351,18.23001,18.25967,17.95242,17.59073,18.14783,18.19513,17.81836,17.70062,18.27615,18.35065,18.18283,17.8674,18.20816,17.9924,17.00385,17.75513,17.89133,17.96945,17.96143,18.35583,19.0596,19.26361,19.34924,18.65057,18.68265,18.52902,18.28192,17.99048,18.16855,18.69992,16.77567,17.36612,18.3031,18.23001,17.67609,17.95703,18.25967,17.95242,17.59073
